caption,is_event
"The ‘Rumah Kosong’ theatre is one of the highlights of Apresiasi A.Samad Said 2025 program. ⭐️

Organised by @pertubuhan_seninusantara together with @creativemmu, @mmumalaysia, Crisscut Design and @manggis.group, this program aims to honour the works and legacy of National Laureate Dato’ (Dr) A. Samad Said through digital, interactive, and contemporary approaches.

🗓️15-17 May 2025
📍FCM Gallery, Faculty of Creative Multimedia, Multimedia University, Cyberjaya

Any enquires please contact:
Bhuvanesh Rao (Director)
016-2587025
Creative Multimedia Club

#AS2025XCMC #AS2025 #asamadsaid #fcmmmu #mmucyberjaya #thereisuinmmu #creativemmu #creativemultimediaclub #cmc #immersiveart #theatrical",0
"Mark your dates for some fun activities and cool exhibitions in appreciation of Dato’ Seri (Dr.) A. Samad Said! 🤩 Swipe to see what’s happening ➡️

Date:
🗓️Exhibition: 15-27 May 2025
🎭 Theatre Performance ‘Rumah Kosong’: 15-17 May 2025
📍FCM Atrium & FCM Gallery, Faculty of Creative Multimedia, Multimedia University, Cyberjaya 

Any enquires please contact:
Bhuvanesh Rao (Director)
016-2587025
Creative Multimedia Club

#AS2025XCMC #AS2025 #asamadsaid #fcmmmu #mmucyberjaya #thereisuinmmu #creativemmu #creativemultimediaclub #cmc #immersiveart #theatrical",1
"""Officially started my trading journey with Affin Hwang Bank! ""

Excited to explore new investment opportunities, learn the market, and make strategic moves. Here's to a future of smart investing and financial growth! 

#AffinHwang #StockMarket #TradingJourney #InvestSmart",0
"""That’s a wrap on 'Think Rich, Play Smart'! ""💡💰 

A big thank you to everyone who joined us on Jan 9, 2025, for an enriching session on wealth and financial literacy. From smart investment strategies to financial planning, we explored key insights to build a secure and prosperous future. 🌟 

Stay tuned for more empowering events!

#ThinkRichPlaySmart #FinancialLiteracy #WealthBuilding #LFPSolutionConsultancy""",0
"""That's a wrap on Finworld's Intro to Stock Trading workshop! 🚀""

A huge thank you to everyone who joined us on Dec 5, 2025—we covered market fundamentals, trading strategies, and how to make informed investment decisions. 📈💡 

Stay tuned for more sessions to level up your financial game!

 #Finworld #StockTrading #InvestSmart",0
"A lil birdie told me... Belle’s booked her seat, and darling🌹You won’t want to miss this tale as old as time📜

Details on the tickets 🎫:
Early Bird - RM 30 (𝐒𝐎𝐋𝐃 𝐎𝐔𝐓)
Standard - RM 35 
Bundle (10 tickets) - RM 32/pax

✨and it's 𝐅𝐑𝐄𝐄 𝐒𝐄𝐀𝐓𝐈𝐍𝐆 for the show🪄

Grab your tickets NOW to know the full story on this fairytale🧚🏻

*prices shown are excluding RM2 ticketing processing fee*

#onceuponastage #performingarts #mmu",1
"‼️‼️ What’s up everyone ‼️‼️ 

Let‘s dive into a flavor explosion with sizzling street eats, sweet treats, and authentic Asian cravings you won’t want to miss! 

🔥 SAVORY HITS: Ayam Goreng Kunyit, Char Kuey Teow, Ramen, Takoyaki, Burger! 
🍨 SWEET VIBES: Apam Balik, Mango Shake, Ice Cream, Waffles, Desserts Galore! 

📆 13th–15th MAY 2025 
⏰ 8AM–11:30PM
📍 CENTRAL LECTURE COMPLEX

WHY WAIT?! Grab your squad, empty your stomachs, and let’s EAT, CHILL, REPEAT 🥢🍜✨#engsoc",0
"‼️‼️What’s up Everyone ‼️‼️

We are beyond thrilled to announce regarding our bazaar for the upcoming week. From savoury street eats to sweet delights, explore a variety of authentic Asian dishes 🥘🍦🍴.

📆 13th–15th MAY 2025 
⏰ 8AM–11:30PM
📍 CENTRAL LECTURE COMPLEX

What are you guys waiting for!! Come join us !! 🎊🎊 #engsoc",1
"🪷 卫塞节快乐 🪷

卫塞节，又称佛诞日，是纪念佛陀诞生、成道与涅槃的重要日子。这是一个属于和平、觉悟与感恩的节日。在这庄严而祥和的日子里，让我们放下执念，行善积德，怀抱慈悲之心。🕊️

多媒体大学（赛城）华文学会谨祝愿大家——卫塞节快乐，愿你我皆得清净安宁，智慧常在。

🪷 Happy Vesak Day 🪷

Vesak Day marks the birth, enlightenment, and passing of Lord Buddha —a sacred occasion symbolizing peace, compassion, and spiritual awakening.On this meaningful day,let us embrace kindness, reflect inwardly, and practice goodwill. 🕯️

The Chinese Language Society of Multimedia University (Cyberjaya) sincerely wishes you a joyful and serene Vesak Day.May your heart be filled with light, wisdom, and tranquility.",0
"[BS Confessions , Dharma Sharing]🗣️

In April, Buddhist Society Cyberjaya successfully held the BS Confession Session🌟, guiding our members toward a deeper understanding of the Dharma💡 — A journey filled with growth and reflection!☺️

A heartfelt💞thank you to everyone who joined us for~

Dharma 1
《University Life Breakdown x3 Buddhism Says: You're on a Spiritual Journey》🪷
We invited members to anonymously share their struggles and explored how Buddhist wisdom can help guide us through them.💬

Dharma 2
《From University to Community: Living the Dhamma》👣
We were honored to hear from Mr. Dewei and Ms. Bee Hui, who shared their stories and how they apply Buddhism in serving the community.😆

Your presence made these sessions truly meaningful🎊

Stay tuned for more inspiring activities from the Buddhist Society Cyberjaya!✨

#mmucyberjaya #buddhistsociety #dharmasharing",0
"Hi, everyone! ✨Here have the good news!

Our *Wesak Trip* is coming soon! 🤩 Join us on the peaceful and joyful journey as we will visit to several temples on that day. 🐾❤️

Destination included👀:
1. Thean Hou Temple 
2. Buddhist Maha Vihara, Brickfields
3. Wat Chetawan Petaling Jaya
4. Kuan Inn Teng
5. SS3 Fo Guang Shan 

Let’s Go! Join with us at:👇
🗓️Date：12 May 2025
⏰ Time：8:00 am - 7:00 pm

Things to HIGHLIGHT❗
🆓 Transportation provided
🆓 Foods provided
🆓 No entry fees

🔗：https://docs.google.com/forms/d/e/1FAIpQLSf4Lkc2-uVcGWrtYIhaWg—fBNgRXAPLvikR7DELCjtRtuh4w/viewform?usp=sharing

❗ *Deadline* ❗: 11 MAY 2025 （5:00 PM）

Join us to celebrating Wesak Day together. 📿Don’t miss up the opportunity to create the good memories in the trip and let’s participate this important day with us now! 🥰
#mmu #mmucyberjaya #Buddhism #buddhistsocietyclubmmu #buddhist #wesak #wesakday",1
"Meet the Speakers of Road to Build With AI 2025!
Covering on Gemini, Vertex AI and many more! — these experts are here to spark your next big idea! 👾👾

Catch them LIVE from May 12–20!
Expect insights, inspiration, and innovation — all for FREE! 🌟

Don’t miss out. Save your seat today!

#BuildWithAI2025 #GDGUPM #GDGMMU #AI #Google #DataScience #CloudExperts #TechInnovation",1
"SWAG DROP GOING FERAL 🧢💿⚡️– UPM AI KITS LIVE RN

🚨 Swag Kit Reveal Alert! 🚨
Get your exclusive Build with AI UPM swag kit now! 🧢✨
🎉 Early bird open until May 13 — limited stock only!
📦 Scan the QR code to order before it’s gone!

#BuildWithAI2025 #GDGUPM #GDGMMU #AI #Google",0
"🚀 The countdown to innovation starts now!
 Step into the boldest tech journey of the year — the Road to Build with AI! 💻🤖✨

From mastering BigQuery & Gemini to building smart AI agents, we’re unlocking next-gen skills at UPM — all leading to the epic Build with AI Culminating Day! 🎉
💡 Free expert sessions. 
🧠 Google magic. 
🎤 Big finale on May 24 (paid event)!

Are you ready to ride the Road to Build with AI and shape the future? Let’s gooo! 🔥
#BuildWithAI2025 #GDGUPM #GDGMMU #AI #Google",1
"⚡🏸IU Badminton 🏸 ⚡

Assalamualaikum and greetings, everyone! Institusi Usrah is back with an exciting and energetic activity — IU Badminton! Take a well-deserved break from your studies and join us for a fun-filled badminton session. It’s the perfect way to relax, have fun and bond with others! 🤩

Program Details
Date: Saturday, 10 May
Location: FCM

Don’t forget to bring your friends along! We can’t wait to see you there! 😆

#WeShareBecauseWeCare 
#UpholdingTheFamilyHood 
#IUCyber",1
"🚀 GAME JAM ALERT! 🎮 
Wanna build a game in just 3 days? Grab your squad (or go solo), unleash your creativity, and let’s make something epic from scratch or free assets!

Scan the QR + sign up now! 💥 Any issues? Slide into our DMs — we got you! 💌 Let’s jam, devs! ⭐",0
"The MMU Superheroes Annual General Meeting 2025 marked a meaningful close to one chapter and the beginning of another.
A heartfelt thank you to the previous term committee for your dedication, service, and unwavering spirit. Your efforts have laid a strong foundation for the year ahead.
To the newly appointed team, all the best as you take on the mantle. Here's to a term filled with impact, unity, and growth.

#SuperheroesAGM2025 #mmusuperheroes #LeadershipTransition #NewBeginnings #mmucyberjaya #mmumalaysia #2025 #agm",0
"With gratitude, we bid farewell to our 2024/2025 committee. Your hard work, passion, and perseverance have inspired us all. 💫

Congratulations to the incoming line-up! May your term be filled with success, collaboration, and meaningful change.
We look forward to seeing the legacy continue. 

#ThankYouLeaders #mmusuperheroes #mmucyberjaya #2025 #agm",0
"An evening of reflection, appreciation, and renewed purpose.

To the outgoing team: thank you for your service.
To the incoming team: wishing you all the best as you lead with heart and courage.

Together, we work towards a stronger community. 💪🏼

#AGMHighlights #mmusuperheroes #mmucyberjaya #agm #2025",0
"BLOCK is back, baby!! 😱🤯 And it’s bringing the same chaos that we all know and love — skits, improvs, games, and glorious nonsense! 

TAMU members only, so scan that QR (or go to our linktree in our bio) to RSVP, dress comfy, and brace yourself for a night of unfiltered fun (and maybe a little accidental spotlight). Limited limited seats so act fast 🫨

📣DETAILS📣
Date : 13th May 2025
Time : 8PM-12AM
Venue : CLBR1022 @ FAIE Building

DM for further enquiries!",1
"📢📣 Don’t miss this Technical Talk by Prof. Emeritus Dr. Tharek Abd Rahman (FAIE Adjunct Professor):
“5G Technology Towards Implementation in Malaysia” 🇲🇾

🗓️ Date: 14th May 2025 (Wednesday)
🕤 Time: 9:30 AM – 11:30 AM (Refreshments provided after the session)
📍 Venue: NMES Lab, FAIE, Multimedia University (MMU), Cyberjaya
🎟️ Admission is FREE
🔗 Register by 11:59PM, 11th May 2025

📱 Talk Overview:
In Part 1, discover the evolution of mobile networks from 1G to 5G, with a deep dive into spectrum usage, architecture, and the game-changing benefits 5G offers across industries—like ultra-low latency and massive connectivity.

In Part 2, learn about the key initiatives accelerating 5G deployment in Malaysia. From tackling infrastructure and cost challenges to fostering digital inclusion, this talk highlights how public-private partnerships are shaping Malaysia’s digital future.

🎤 About the Speaker:
Prof. Tharek is a pioneer in wireless communications with over 500 published papers. He’s a Fellow of the Academy of Sciences Malaysia (FASc), MCMC Advisor, and played a major role in 3G and 5G development locally and internationally, including collaborations with Japan’s 5G MF and Korea’s 5G Forum.

#MMU #FAIE #IEEE #5GMalaysia #TechnicalTalk #WirelessTech #CyberjayaEvents #TelecomFuture #EngineeringTalk #FreeEvent #DigitalMalaysia",1
"Hiya everyoneee, We're back with another wholesome event! ❤️‍🩹

Feeling the midterm blues? Come join us this Encouragement Day as we spread good vibes and kind words! 💕

Write a heartfelt note, receive one in return, and remind someone (and yourself!) that you’ve got this. Let’s lift each other up—one letter at a time! 🫂

📅 Date: 13th May (Tuesday)
🕗 Time: 7.30pm-10.00pm
🏡 Venue: FAIE CLBR 1023

Note: 
- We have the same event at Wednesday as well, where we will go around campus, interact, and give students our letters. So book your timing and stay tuned for that! 🫂
- Bring coloured pencils or markers to decorate your letters! ✍🏻",1
"That’s a wrap for BGR Session Part 1! 😍 Thank you for asking our speakers those spicy questions 🌶️. We hope their answers helped clear up your doubts about relationships.

If you missed Part 1, don’t worry cuzzz Part 2 is coming soon!

But before that, join us next Tuesday for Encouragement Day🔋 Can’t wait to see you there!

#mmucs #campuslife #relationships",0
"📸 Recap | Varsity Swimming Championship 2025 🏊‍♀️🔥
A weekend full of speed, spirit, and sportsmanship at TAR UMT! From thrilling races to proud podium moments, our MMU swimmers gave it their all.",0
"Hey talented people! 🌟✨

We know you have some questions regarding individuals & third party nominations & we’ve got answers. Watch this FAQ to clear up all the confusion! 📝

✨ Still have questions? Don’t hesitate to reach out to Rafiqi! 

📞 Rafiqi – 013 399 9400 (HOD Communications & Operations)

#FAQ #MMUAwards2024 #NominateNow",0
"🏊‍♂️ MMU at Varsity Swimming Championship 2025 🏅
Held at TAR UMT, MMU proudly sent 4 swimmers —
2 from Cyberjaya Campus and 2 from Melaka Campus — to compete on the national stage!

Our team gave it their all and brought home:
🥇 1 Gold
🥈 3 Silvers
🥉 1 Bronze

✨ Event Highlights:
🥇 100m Backstroke – Gold by @christyteh11
🥉 50m Backstroke – Bronze by @christyteh11
🥈 200m Freestyle – Silver by @anselmm_
🥈 400m Freestyle – Silver by @christyteh11
🥈 1500m Freestyle – Silver by @anselmm_

👥 MMU Swimmers:
@yithung_12 | @anselmm_ | @christyteh11 | @a.aiden12

A huge thank you to @tarumtswimmingclub and @tarumt.official for hosting an incredible event! 💙

Proudly collaborating with @mmu_swimming_club 🤝🏊‍♂️",0
